Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
LessThanEqInteger/ExMemory 54/ExMemory 1731,1.5704312707019779e-6,1.493389708322409e-6,1.810388466134641e-6,4.733823600482648e-7,6.329697864461144e-8,9.056376058967536e-7
LessThanEqInteger/ExMemory 108/ExMemory 0,1.4845214629400298e-6,1.4725805447978204e-6,1.5037542650996853e-6,5.340283436715482e-8,2.5472123902510122e-8,8.614164713467981e-8
LessThanEqInteger/ExMemory 108/ExMemory 0,1.5120523105550784e-6,1.4834503899577734e-6,1.5576190465197404e-6,1.189498994121314e-7,7.547749246395909e-8,1.613352051946016e-7
LessThanEqInteger/ExMemory 108/ExMemory 0,1.4832049332535187e-6,1.4734608694227764e-6,1.5009916610044074e-6,4.6608612436815856e-8,3.099023189341663e-8,7.138930025165418e-8
LessThanEqInteger/ExMemory 108/ExMemory 0,1.4845942072492344e-6,1.4739229428266222e-6,1.4987636619252964e-6,3.920468784423218e-8,2.9623257373486525e-8,5.73517318737701e-8
LessThanEqInteger/ExMemory 108/ExMemory 0,1.5352563481312636e-6,1.4766644706117226e-6,1.7619632776019108e-6,3.581307883329028e-7,4.064422294267169e-8,7.52189695300639e-7
LessThanEqInteger/ExMemory 108/ExMemory 1,1.5094750962862503e-6,1.487273673791719e-6,1.5410325299718857e-6,8.881612150788761e-8,5.966301186788945e-8,1.1180451356108756e-7
LessThanEqInteger/ExMemory 108/ExMemory 3,1.5306884927376052e-6,1.480410049625472e-6,1.7626824333576874e-6,3.135542746150526e-7,3.286865466459279e-8,7.181250290614734e-7
LessThanEqInteger/ExMemory 108/ExMemory 6,1.495634668819966e-6,1.4789634441195207e-6,1.5274613306886364e-6,8.499378706206463e-8,4.871617009674143e-8,1.2854968634017528e-7
LessThanEqInteger/ExMemory 108/ExMemory 13,1.5507215036888322e-6,1.4867563337508875e-6,1.7684860765528527e-6,3.697222992549481e-7,6.74088818148383e-8,7.739058717084535e-7
LessThanEqInteger/ExMemory 108/ExMemory 27,1.4851183059931912e-6,1.4747516942194139e-6,1.5056006929167514e-6,4.7138439835644046e-8,2.8447902045661484e-8,7.39811224201524e-8
LessThanEqInteger/ExMemory 108/ExMemory 54,1.476559101763597e-6,1.467943784095207e-6,1.4896632378360042e-6,3.637036872752491e-8,2.5724419856218795e-8,5.174637946709517e-8
LessThanEqInteger/ExMemory 108/ExMemory 108,1.6410735158444914e-6,1.566578988830269e-6,1.863293438612738e-6,4.2324082119162097e-7,6.79648862124073e-8,8.106620584373921e-7
LessThanEqInteger/ExMemory 108/ExMemory 216,1.5224365998800157e-6,1.482597060093102e-6,1.6668650567807987e-6,2.3123081774350055e-7,4.163893837562259e-8,4.828330323475823e-7
LessThanEqInteger/ExMemory 108/ExMemory 432,1.4836757510733186e-6,1.473826970613143e-6,1.5005557701470893e-6,4.4020203719393045e-8,3.157827682197813e-8,6.604637069257501e-8
LessThanEqInteger/ExMemory 108/ExMemory 865,1.4792165900940198e-6,1.4701398107465559e-6,1.493275536500285e-6,4.30056794939479e-8,1.8692543019238117e-8,7.158773773987005e-8
LessThanEqInteger/ExMemory 108/ExMemory 1731,1.4839628699375026e-6,1.4719935235779324e-6,1.5019028669224597e-6,4.737587808072567e-8,2.929830287653099e-8,7.258740517272607e-8
LessThanEqInteger/ExMemory 216/ExMemory 0,1.5263572544553512e-6,1.4748793243796055e-6,1.73253783238593e-6,2.785032121441919e-7,5.491761304991302e-8,6.236214839108344e-7
LessThanEqInteger/ExMemory 216/ExMemory 0,1.54790352353992e-6,1.4934696576147292e-6,1.7378276540697915e-6,3.483816901140768e-7,8.236841948193935e-8,7.254075181958243e-7
LessThanEqInteger/ExMemory 216/ExMemory 0,1.5486887606033894e-6,1.4763734834891056e-6,1.9569618895748027e-6,4.4419216347202205e-7,3.507558827734956e-8,1.0780838371414486e-6
LessThanEqInteger/ExMemory 216/ExMemory 0,1.4793897216526387e-6,1.4672344668836364e-6,1.5001951953245043e-6,5.2097214935646624e-8,2.598187889497858e-8,9.08278150128994e-8
LessThanEqInteger/ExMemory 216/ExMemory 0,1.4808511999228557e-6,1.4689936082112038e-6,1.5068001021836336e-6,5.774953333083596e-8,3.4495782620735254e-8,8.563276159320169e-8
LessThanEqInteger/ExMemory 216/ExMemory 1,1.4922053931637982e-6,1.475753241574255e-6,1.5211486359342238e-6,7.246927545098179e-8,4.0778190249647963e-8,1.0819594717663811e-7
LessThanEqInteger/ExMemory 216/ExMemory 3,1.5240525333966696e-6,1.5008016579483413e-6,1.5677232521770848e-6,1.0515514174556539e-7,8.024056725109258e-8,1.5630864134582767e-7
LessThanEqInteger/ExMemory 216/ExMemory 6,1.4785222466775526e-6,1.470711381654722e-6,1.493633517119717e-6,3.461534768306929e-8,1.8174037724444975e-8,5.441352876765052e-8
LessThanEqInteger/ExMemory 216/ExMemory 13,1.4855035608929047e-6,1.470842466903014e-6,1.5086349845444098e-6,5.805826106226362e-8,2.9288378866138264e-8,9.33104094011355e-8
LessThanEqInteger/ExMemory 216/ExMemory 27,1.5367431177426544e-6,1.5051324600238213e-6,1.578402331772171e-6,1.1681279848575399e-7,9.576178794610584e-8,1.3959470605903607e-7
LessThanEqInteger/ExMemory 216/ExMemory 54,1.482614944850015e-6,1.471372350478091e-6,1.508473904871436e-6,4.994018581311832e-8,3.059346079782339e-8,8.413375437850578e-8
LessThanEqInteger/ExMemory 216/ExMemory 108,1.5013041711210037e-6,1.483516938426203e-6,1.5387300511500352e-6,8.242115057809139e-8,5.825480557685097e-8,1.2147152820259022e-7
LessThanEqInteger/ExMemory 216/ExMemory 216,1.6159393921389289e-6,1.6071499374316624e-6,1.629059407420223e-6,3.621319696255229e-8,2.5313481416150252e-8,4.731544424271507e-8
LessThanEqInteger/ExMemory 216/ExMemory 432,1.4813189148402147e-6,1.4703272484956094e-6,1.5014015763319142e-6,4.999695086219558e-8,3.170847647621752e-8,7.317765176343434e-8
LessThanEqInteger/ExMemory 216/ExMemory 865,1.539065776071578e-6,1.487050812047406e-6,1.731062930993656e-6,3.101811952562606e-7,7.544228300109359e-8,6.442380822072856e-7
LessThanEqInteger/ExMemory 216/ExMemory 1731,1.4934570754523707e-6,1.4723868298327624e-6,1.583081607957403e-6,1.202194782015919e-7,2.7623938731709276e-8,2.688949930053185e-7
LessThanEqInteger/ExMemory 432/ExMemory 0,1.5415664220233643e-6,1.4924300175733768e-6,1.8063433242938016e-6,2.648327144091411e-7,7.623030089360072e-8,6.510614355549198e-7
LessThanEqInteger/ExMemory 432/ExMemory 0,1.49050386420297e-6,1.4755789183460075e-6,1.525950508772147e-6,6.901862629153025e-8,3.0786592112469775e-8,1.300584209077382e-7
LessThanEqInteger/ExMemory 432/ExMemory 0,1.521306995457446e-6,1.4723793069722394e-6,1.7488648327817e-6,2.9920087331478473e-7,3.3825809284100115e-8,6.869229473234367e-7
LessThanEqInteger/ExMemory 432/ExMemory 0,1.5692451054938335e-6,1.5158361072951166e-6,1.7846874065427235e-6,3.15036356406473e-7,1.0561101351998932e-7,6.881017459990868e-7
LessThanEqInteger/ExMemory 432/ExMemory 0,1.4832350384089847e-6,1.4693216479486614e-6,1.5172313433865644e-6,6.632864581094289e-8,3.6790790483690946e-8,1.0208395047321488e-7
LessThanEqInteger/ExMemory 432/ExMemory 1,1.4906967961089234e-6,1.4776446481910786e-6,1.5205775335196897e-6,6.233778580817273e-8,3.500926480707692e-8,1.1057909352088912e-7
LessThanEqInteger/ExMemory 432/ExMemory 3,1.4872933797405393e-6,1.4759109949015651e-6,1.5058330861300528e-6,5.110180990572147e-8,3.813609000135102e-8,6.397298828995154e-8
LessThanEqInteger/ExMemory 432/ExMemory 6,1.5531816792027858e-6,1.4972207974822654e-6,1.7245016365555473e-6,3.330738615582806e-7,6.972159142212656e-8,6.295308477857157e-7
LessThanEqInteger/ExMemory 432/ExMemory 13,1.5004919332420813e-6,1.484780373401242e-6,1.522209988174097e-6,6.452419992737051e-8,4.7577716007659785e-8,8.450703473571066e-8
LessThanEqInteger/ExMemory 432/ExMemory 27,1.5340041702895573e-6,1.4802619108664179e-6,1.7252406225615034e-6,3.1021780564682317e-7,4.3383855380144856e-8,6.56637176239055e-7
LessThanEqInteger/ExMemory 432/ExMemory 54,1.4816226394717918e-6,1.4726157950549685e-6,1.4949836381108832e-6,3.7328836931909206e-8,2.602955677517492e-8,4.8755079561878754e-8
LessThanEqInteger/ExMemory 432/ExMemory 108,1.5115945715436708e-6,1.485662947442482e-6,1.5519583791895688e-6,1.0285494991027229e-7,6.868218226481875e-8,1.3837207758496255e-7
LessThanEqInteger/ExMemory 432/ExMemory 216,1.5349057471783592e-6,1.4786970634913816e-6,1.6944974975070159e-6,3.3664982800236195e-7,3.470148337494225e-8,6.460329022099025e-7
LessThanEqInteger/ExMemory 432/ExMemory 432,1.7436310618002954e-6,1.7316985434761687e-6,1.768422767860355e-6,5.4285351107230065e-8,3.2645071317810294e-8,8.456628123251294e-8
LessThanEqInteger/ExMemory 432/ExMemory 865,1.5011137555031765e-6,1.4795897641968019e-6,1.5398743868758313e-6,1.0517283146327962e-7,4.8338324587865525e-8,1.807470309272602e-7
LessThanEqInteger/ExMemory 432/ExMemory 1731,1.5882923584880146e-6,1.5358030287034015e-6,1.752021133697361e-6,3.122934426382425e-7,1.2590669648948393e-7,6.152583777706521e-7
LessThanEqInteger/ExMemory 865/ExMemory 0,1.4801691115972206e-6,1.4695982285227043e-6,1.4995878269449073e-6,4.70428983009751e-8,2.5367156396592186e-8,7.241952141246619e-8
LessThanEqInteger/ExMemory 865/ExMemory 0,1.497496303519246e-6,1.479718938553248e-6,1.533367814267044e-6,8.284371433054158e-8,2.9159836456888544e-8,1.7797433045227317e-7
LessThanEqInteger/ExMemory 865/ExMemory 0,1.560183374022653e-6,1.4909972858643643e-6,1.7894257540129766e-6,4.0001408006997633e-7,5.685205410287911e-8,8.435676553019917e-7
LessThanEqInteger/ExMemory 865/ExMemory 0,1.5434969209563853e-6,1.4867228660868402e-6,1.7017521316606404e-6,3.1338302776053843e-7,6.025608204490054e-8,6.554915137888061e-7
LessThanEqInteger/ExMemory 865/ExMemory 0,1.5231297921095588e-6,1.4739577078285869e-6,1.6772748601458573e-6,3.003344407790397e-7,2.681751210347291e-8,5.771940517770838e-7
LessThanEqInteger/ExMemory 865/ExMemory 1,1.549382406429904e-6,1.474341179006596e-6,1.90112151888744e-6,4.6380726636761617e-7,3.007448890170128e-8,1.0637322233087664e-6
LessThanEqInteger/ExMemory 865/ExMemory 3,1.4982740950641135e-6,1.4773256397384837e-6,1.530997761980455e-6,8.133323534547725e-8,5.32693612482807e-8,1.102155301621424e-7
LessThanEqInteger/ExMemory 865/ExMemory 6,1.4893705969205062e-6,1.4777414226190716e-6,1.5039796672033332e-6,4.490421892718446e-8,2.221321535636518e-8,6.395234207979083e-8
LessThanEqInteger/ExMemory 865/ExMemory 13,1.5587146324103283e-6,1.5343003909855417e-6,1.590991818457582e-6,8.329573588703434e-8,7.620123961453039e-8,9.475609633086594e-8
LessThanEqInteger/ExMemory 865/ExMemory 27,1.5047927719627045e-6,1.4869212562105994e-6,1.5452820840005346e-6,8.844649916044437e-8,4.4378289591286336e-8,1.621486099021761e-7
LessThanEqInteger/ExMemory 865/ExMemory 54,1.5702102652101905e-6,1.5301098807428964e-6,1.631377825103453e-6,1.4918904850610869e-7,1.1896837064668013e-7,1.7356405534636696e-7
LessThanEqInteger/ExMemory 865/ExMemory 108,1.4846155453319885e-6,1.4758271269197019e-6,1.4973003363755625e-6,3.323115849842956e-8,2.4826988086110538e-8,4.261370570763287e-8
LessThanEqInteger/ExMemory 865/ExMemory 216,1.540364162974932e-6,1.4854882022824503e-6,1.72965469034058e-6,3.2659994518059805e-7,6.369719087905343e-8,6.843433964131317e-7
LessThanEqInteger/ExMemory 865/ExMemory 432,1.5002921961595525e-6,1.4779598300135174e-6,1.5661326509435862e-6,1.3097558064476297e-7,3.779876767110628e-8,2.430837702136646e-7
LessThanEqInteger/ExMemory 865/ExMemory 865,2.0294737513427557e-6,1.9611136458125032e-6,2.3434743665694866e-6,4.1525709878795175e-7,5.029467920558563e-8,9.469792941672122e-7
LessThanEqInteger/ExMemory 865/ExMemory 1731,1.5356669717670848e-6,1.4799853061499624e-6,1.7848524957252832e-6,3.284960537056682e-7,5.308453570599845e-8,7.436475337704196e-7
LessThanEqInteger/ExMemory 1731/ExMemory 0,1.5353982282986948e-6,1.4862225523342446e-6,1.6853994428279392e-6,3.0575500389985857e-7,4.053944522114004e-8,5.859631099063595e-7
LessThanEqInteger/ExMemory 1731/ExMemory 0,1.548662491076997e-6,1.480245064353146e-6,1.8098530327016246e-6,4.2222329466035924e-7,4.628975101152025e-8,8.913747710582569e-7
LessThanEqInteger/ExMemory 1731/ExMemory 0,1.4786612485532762e-6,1.4628440264271172e-6,1.523509953564948e-6,7.74305627007147e-8,4.11305288810408e-8,1.4274516151967242e-7
LessThanEqInteger/ExMemory 1731/ExMemory 0,1.5324735435581725e-6,1.48410770772365e-6,1.6980688886957828e-6,2.7940129618059956e-7,5.194415397800849e-8,5.847401967307553e-7
LessThanEqInteger/ExMemory 1731/ExMemory 0,1.5405128727397696e-6,1.4779126377004415e-6,1.7853342083137767e-6,3.9642680365816737e-7,3.4179491018326576e-8,8.38700401711025e-7
LessThanEqInteger/ExMemory 1731/ExMemory 1,1.5906136683312484e-6,1.5270495944639969e-6,1.8098969813952277e-6,3.6401488250580103e-7,8.735197375644305e-8,7.562508975618144e-7
LessThanEqInteger/ExMemory 1731/ExMemory 3,1.6056483559469651e-6,1.5505778374262598e-6,1.7922621761532037e-6,3.3775288774968235e-7,1.1993944570708942e-7,6.825613969884857e-7
LessThanEqInteger/ExMemory 1731/ExMemory 6,1.479755390999527e-6,1.4719585661588647e-6,1.4967818043530788e-6,3.790928988746345e-8,2.349288210314674e-8,6.053144856366799e-8
LessThanEqInteger/ExMemory 1731/ExMemory 13,1.506825639952538e-6,1.48704606310573e-6,1.5390212342159072e-6,8.09160353745421e-8,5.756400531110572e-8,1.0366589324855203e-7
LessThanEqInteger/ExMemory 1731/ExMemory 27,1.5271110897631302e-6,1.4746031968268818e-6,1.7266545606432201e-6,3.1727401629733037e-7,3.0480234900312955e-8,6.701805804614792e-7
LessThanEqInteger/ExMemory 1731/ExMemory 54,1.4833220461023715e-6,1.4715508573168788e-6,1.521931800745364e-6,6.651950183185619e-8,2.593172367093031e-8,1.3145012392399203e-7
LessThanEqInteger/ExMemory 1731/ExMemory 108,1.481823494685461e-6,1.4724244561189978e-6,1.503025174264328e-6,4.300304599629042e-8,2.550352340425849e-8,7.48909306962782e-8
LessThanEqInteger/ExMemory 1731/ExMemory 216,1.4800943752073338e-6,1.465574118784835e-6,1.5040983843669035e-6,6.169142180652342e-8,3.826980008566558e-8,8.911728873030106e-8
LessThanEqInteger/ExMemory 1731/ExMemory 432,1.5185461702227954e-6,1.4822084164501546e-6,1.586560424661681e-6,1.6201916726629314e-7,3.2805390629430574e-8,2.7484184024902297e-7
LessThanEqInteger/ExMemory 1731/ExMemory 865,1.4898530734115098e-6,1.4787026050912775e-6,1.5248782510446693e-6,5.7044938455342856e-8,3.349521902204493e-8,1.0149941530138496e-7
LessThanEqInteger/ExMemory 1731/ExMemory 1731,2.4102793001909813e-6,2.3911113708704414e-6,2.447382486410821e-6,9.033443606298587e-8,5.6847878726073295e-8,1.511626294080115e-7
GreaterThanInteger/ExMemory 0/ExMemory 0,1.4784245384670662e-6,1.4684238284005128e-6,1.5009363634547942e-6,4.697366922512116e-8,2.561601469878684e-8,8.092190271760884e-8
GreaterThanInteger/ExMemory 0/ExMemory 0,1.5156851249788397e-6,1.4663257313398778e-6,1.6596924744818298e-6,3.0661843866743986e-7,3.523683236269399e-8,5.896217440756337e-7
GreaterThanInteger/ExMemory 0/ExMemory 0,1.5212625100225335e-6,1.4703130871029457e-6,1.7031678579593495e-6,3.0371810024536735e-7,3.417617546856894e-8,6.413991960101969e-7
GreaterThanInteger/ExMemory 0/ExMemory 0,1.484450207382285e-6,1.4742571670099926e-6,1.5007665342585401e-6,4.56468249754423e-8,3.12575942922865e-8,7.107254456475144e-8
GreaterThanInteger/ExMemory 0/ExMemory 0,1.5214699051775112e-6,1.4670142222140668e-6,1.7886417008058131e-6,3.401270637205919e-7,2.5800421928372487e-8,7.758611440096205e-7
GreaterThanInteger/ExMemory 0/ExMemory 1,1.5354288038818722e-6,1.4818719422602551e-6,1.7445777981199097e-6,3.161484868086727e-7,6.735251748768139e-8,6.520861503278877e-7
GreaterThanInteger/ExMemory 0/ExMemory 3,1.632705248503179e-6,1.571918648474396e-6,1.7364232022991112e-6,2.829466991835717e-7,1.6405235428070135e-7,5.085831043989041e-7
GreaterThanInteger/ExMemory 0/ExMemory 6,1.534285914766282e-6,1.4819077360268402e-6,1.679053099369659e-6,3.167677756890969e-7,5.048226435027244e-8,6.046353423873865e-7
GreaterThanInteger/ExMemory 0/ExMemory 13,1.5666117655695354e-6,1.4966450790181375e-6,1.9136586833894443e-6,4.2703890385561724e-7,8.946169196761614e-8,9.523335559236878e-7
GreaterThanInteger/ExMemory 0/ExMemory 27,1.4846669232185768e-6,1.4723007854459718e-6,1.5158810591524862e-6,6.007743901511133e-8,3.168657456754634e-8,1.1544828408425012e-7
GreaterThanInteger/ExMemory 0/ExMemory 54,1.5379880410708287e-6,1.487427643558551e-6,1.6936342970950307e-6,3.1150739256749945e-7,4.228042462711946e-8,5.957661895503064e-7
GreaterThanInteger/ExMemory 0/ExMemory 108,1.5260326011525124e-6,1.5013728904554592e-6,1.5616178545749219e-6,1.0074388046197266e-7,7.736603540188386e-8,1.2872752015316163e-7
GreaterThanInteger/ExMemory 0/ExMemory 216,1.5171105613237071e-6,1.4755977574632164e-6,1.666778561880569e-6,2.510526117829455e-7,4.6988230289143283e-8,5.223479760106714e-7
GreaterThanInteger/ExMemory 0/ExMemory 432,1.5568813153521702e-6,1.4940317611333945e-6,1.910151024810216e-6,3.8237098534739905e-7,7.790671198553207e-8,9.134459964202853e-7
GreaterThanInteger/ExMemory 0/ExMemory 865,1.5885977817320466e-6,1.544924085454728e-6,1.6395736257706817e-6,1.5065038298874053e-7,1.3145430857370808e-7,1.6240564918481084e-7
GreaterThanInteger/ExMemory 0/ExMemory 1731,1.530939847295743e-6,1.500573888955862e-6,1.5750022315958374e-6,1.2736996209098873e-7,9.7934811763581e-8,1.6347149663881011e-7
GreaterThanInteger/ExMemory 0/ExMemory 0,1.5065119882191157e-6,1.467289054537979e-6,1.6199290246610637e-6,2.3197172132491567e-7,2.863450749915464e-8,4.453522012263851e-7
GreaterThanInteger/ExMemory 0/ExMemory 0,1.4799332171614277e-6,1.4704659087458266e-6,1.5050964906418157e-6,4.501532100057117e-8,2.382060403357469e-8,8.656117718107825e-8
GreaterThanInteger/ExMemory 0/ExMemory 0,1.5008133312018847e-6,1.4772144625097723e-6,1.5295232036745054e-6,8.848269410534095e-8,6.268466619143212e-8,1.1365511721317606e-7
GreaterThanInteger/ExMemory 0/ExMemory 0,1.478574684754825e-6,1.4658900626303085e-6,1.500450762457295e-6,5.763051229872969e-8,3.291136186759894e-8,9.14634365860855e-8
GreaterThanInteger/ExMemory 0/ExMemory 0,1.5456069219925391e-6,1.4881507215520036e-6,1.7445116402213863e-6,3.3692427551796994e-7,6.659545927266093e-8,7.03708542834919e-7
GreaterThanInteger/ExMemory 0/ExMemory 1,1.5333002693308951e-6,1.4819116564568776e-6,1.7285894765660317e-6,3.1831232248371357e-7,3.6299334181458856e-8,6.719591419376475e-7
GreaterThanInteger/ExMemory 0/ExMemory 3,1.486740736214074e-6,1.4690783697368626e-6,1.5185706743665157e-6,7.472840251786933e-8,4.131598824372109e-8,1.1787125149062366e-7
GreaterThanInteger/ExMemory 0/ExMemory 6,1.468758395697393e-6,1.461505934624738e-6,1.4820176929882507e-6,3.3455713584233e-8,2.2152992730080247e-8,5.435375832046728e-8
GreaterThanInteger/ExMemory 0/ExMemory 13,1.476944942492397e-6,1.4649930469110114e-6,1.5033575117383336e-6,5.35112986943247e-8,3.2064931450665836e-8,8.376254044477046e-8
GreaterThanInteger/ExMemory 0/ExMemory 27,1.514465098353173e-6,1.4701869484733157e-6,1.649213997175771e-6,2.764821285632994e-7,2.9046885438887357e-8,5.302126739555508e-7
GreaterThanInteger/ExMemory 0/ExMemory 54,1.4838069349817131e-6,1.473821792733917e-6,1.5101186313237117e-6,5.2244774980006753e-8,2.733754441644294e-8,9.584132752706915e-8
GreaterThanInteger/ExMemory 0/ExMemory 108,1.5325347139404484e-6,1.4697044581360282e-6,1.8368956156734535e-6,3.9996217087064e-7,3.929099234391653e-8,9.14918331057061e-7
GreaterThanInteger/ExMemory 0/ExMemory 216,1.4796964610008936e-6,1.4726924522331266e-6,1.489057844322314e-6,2.8408706863498648e-8,1.9261413675590986e-8,4.1655514480445885e-8
GreaterThanInteger/ExMemory 0/ExMemory 432,1.4922165221937593e-6,1.4717334810060354e-6,1.531829435415899e-6,9.583276660098351e-8,2.908977575615818e-8,1.559278154728965e-7
GreaterThanInteger/ExMemory 0/ExMemory 865,1.5679971112483662e-6,1.4969867188049552e-6,1.8247772323699133e-6,3.9218959025358765e-7,9.757283974805172e-8,7.951378266475713e-7
GreaterThanInteger/ExMemory 0/ExMemory 1731,1.48874467523216e-6,1.4761344764568013e-6,1.5407831578037713e-6,7.312157444623835e-8,2.5360393379545385e-8,1.5892659628002287e-7
GreaterThanInteger/ExMemory 0/ExMemory 0,1.4801565143016577e-6,1.4680388262068717e-6,1.4989626994641345e-6,5.124354711028362e-8,3.297326740713949e-8,7.303925944261753e-8
GreaterThanInteger/ExMemory 0/ExMemory 0,1.4975839803287045e-6,1.4731362922537949e-6,1.574814826155953e-6,1.4334906176839108e-7,4.6187595608813536e-8,2.656957072134151e-7
GreaterThanInteger/ExMemory 0/ExMemory 0,1.4786855479616936e-6,1.4671880757962908e-6,1.5021627254566958e-6,5.470525412896358e-8,3.371888730702597e-8,8.403517714757113e-8
